WhN,Material,MTyp,Material Description,SP,SR,SecIn,BSI,LE quantity,BUn,SUT,LE quantity,BUn,SUT,LE quantity,BUn,SUT,Text,Net Weight,WUn
703,9000631532,HALB,Trim,,,,,,,,,,,,,,,,
701,9000638810,ROH,CONTROL STM630 UC__L25 TF_506,***,***,1,,240,PC,P04,0,PC,,0,PC,,No,288,
701,9000638158,HALB,FACIA PANEL 638 XU65SBO BLACK-CT/UC+SuSi,100,100,1,,120,PC,P04,0,PC,,0,PC,,No,0,
701,9000638631,ROH,DOOR LOCK 640  V2,50,***,1,,4.608,PC,P04,0,PC,,0,PC,,No,31,
703,9000638767,ROH,Rack,,,,,,,,,,,,,,,,
701,9000638811,ROH,CONTROL STM630 UC__L25 TF_506 BLUE,***,***,1,,288,PC,P14,0,PC,,0,PC,,No,289,
701,9000638055,HALB,FACIA PANEL JU41SBO WHITE-CT/UC+SiPl48,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9000660233,ROH,lower sprayarm bent 640A.US,42,***,444,3,720,PC,P14,48,PC,P14,48,PC,P14,No,69,
701,9000660234,ROH,inlet pipe complete 640A.US,50,***,2,,224,PC,P14,0,PC,,0,PC,,No,0,
703,9000661095,ROH,Harness,,,,,,,,,,,,,,,,
703,9000612085,ROH,Slide,,,,,,,,,,,,,,,,
701,9000612784,ROH,US STANDARD CUTLERY BASKET,F01,***,1,,5.16,PC,P04,0,PC,,0,PC,,No,0,
703,9000610016,HALB,Trim,,,,,,,,,,,,,,,,
703,9000610751,ROH,Sleeve,,,,,,,,,,,,,,,,
703,9000630077,HALB,COVER,,,,,,,,,,,,,,,,
701,9000630452,ROH,GV640B WIRING DIAGRAM,51,***,1,,20,PC,P04,0,PC,C42,1,PC,,No,0,
703,9000631355,HALB,Liner,,,,,,,,,,,,,,,,
703,9000631358,ROH,Glass,,,,,,,,,,,,,,,,
701,9000638152,HALB,FACIA PANEL IU41SBO BLACK-CT/UC+SiPl46,100,100,1,,120,PC,P04,0,PC,,0,PC,,No,0,
701,9000638154,HALB,FACIA PANEL IU41SBO WHITE-CT/UC+SiPl48,100,100,1,,120,PC,P04,0,PC,,0,PC,,No,0,
701,9000638169,HALB,FACIA PANEL 638 XU65SBO 39171-CT/UC+SuSi,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
703,9000637525,ROH,SLIDE,,,,,,,,,,,,,,,,
701,9000638056,HALB,FACIA PANEL JU41SBO BLACK-CT/UC+SiPl48,100,100,1,,120,PC,P04,0,PC,,0,PC,,No,0,
701,9000661999,ROH,Band 1.0226 1,,,,,,,,,,,,,,,,WUn
701,9000662001,ROH,ss-sheet 1.4301 0,,,,,,,,,,,,,,,,
701,9000611463,ROH,RADIAL FLOW METER 6xx PCB FR4,50,***,1,,4.8,PC,P04,0,PC,,0,PC,,No,17,
701,9000638057,HALB,FACIA PANEL JU41SBO 39171-CT/UC+SiPl48,100,100,1,,120,PC,P04,0,PC,,0,PC,,No,0,
701,9000638157,HALB,FACIA PANEL 638 XU65SBO WHITE-CT/UC+SuSi,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9000638187,ROH,FACIA PANEL 640B integra US 6 program WH,50,***,220,,180,PC,P04,0,PC,,0,PC,,No,0,
701,9000639143,HALB,angle overlay 640A.US stainless steel,50,***,111,,320,PC,P14,0,PC,,0,PC,,No,0,
701,9000662000,ROH,ss- sheet 1.4301 0,,,,,,,,,,,,,,,,
701,9000671243,ROH,CONTROL STM630 UC_G14 TF_501 12A,50,***,1,,700,PC,P14,0,PC,,0,PC,,No,0,
701,9000671320,ROH,CONTROL STM630UC__J41 TF_401 IL,,,,,,,,,,,,,,,,
703,9000621125,HALB,Trim,,,,,,,,,,,,,,,,
701,9000633148,ROH,GV630 USE AND CARE KIT 2011 I/J CONTROL,50,***,1,,500,PC,P04,0,PC,,0,PC,,No,0,
703,9000633157,HALB,Reflector Broil,,,,,,,,,,,,,,,,
701,9000639487,HALB,Display window 640A.US Evolution 800,53,***,SP1,,720,PC,C42,0,PC,,0,PC,,No,0,
701,9000640270,HALB,FACIA PANEL 630 I41VBO BL - CT/UC,50,***,1,,425,PC,P04,0,PC,,0,PC,,No,0,
701,9000671240,ROH,CONTROL STM630 UC_G24 TF_601 12A,50,***,1,,700,PC,P14,0,PC,,0,PC,,No,0,
701,9000616045,ROH,HOT STAMPED FOIL,53,***,1,,3.66,,,,,,,,,,,
701,9000633151,ROH,GV630 INSTALLATION KIT 2011,50,***,1,,500,PC,P04,0,PC,,0,PC,,No,0,
701,9000641211,ROH,PP UC4F302 grey,,,,,0,,,,,,,,,,,
701,9000642371,ROH,DOOR EXTENSION SPRING 640-VAR.1B VIOLET,42,***,222,1,3.84,PC,P04,96,PC,C43,96,PC,C43,No,83,
703,9000668659,ROH,Label,,,,,,,,,,,,,,,,
701,9000633917,HALB,LIGHT GUIDE 640B.US EV-INTEGRA-4LL,53,***,SP2,,21,PC,C42,0,PC,,0,PC,,No,0,
701,9000633924,HALB,fascia overlay 640A.US Integra black,42,SMK,333,1,1.2,PC,P04,100,PC,C42,100,PC,C42,No,83,
701,9000633962,HALB,FASCIA OVERLAY 640A.US INTEGRA 100 WHITE,50,***,333,,1.152,PC,P04,0,PC,,0,PC,,No,94,
701,5600042089,ROH,SILVER BASKET 450,,,,,,,,,,,,,,,,
701,9000644517,HALB,FACIA PANEL 630 LU25UBO ND - KT/UC,50,***,1,,110,PC,P04,0,PC,,0,PC,,No,0,
701,9000644549,HALB,DISPLAY FOIL 630 LU25UBO,53,***,1,,3,PC,C42,0,PC,C42,1.5,PC,,No,0,
703,9000641086,HALB,Trim,,,,,,,,,,,,,,,,
701,9000644495,HALB,FACIA PANEL 630 G14SBO VZF07020,42,***,333,,169,PC,P04,0,PC,,0,PC,,No,0,
701,9000644514,HALB,FACIA PANEL 630 G14SBO black,42,***,333,1,169,PC,P04,0,PC,,0,PC,,No,0,
701,9000671284,ROH,CONTROL STM630 UC_I41 TF_301 HF7FD 12A,50,***,3,,864,PC,P14,0,PC,,0,PC,,No,0,
701,9000671319,ROH,CONTROL STM630UC__J41 TF_301 IL,,,,,,,,,,,,,,,,
701,9000622116,ROH,OPERATING MODULE_640B_UC_EO511  Sanit.,50,***,3,,1.152,PC,P14,0,PC,,0,PC,,No,98,
701,9000622687,HALB,GV640B PROGRAM BUTTON LEFT PRINTED EO4,100,100,1,,20,PC,P04,0,PC,,0,PC,,No,0,
701,9000622689,HALB,GV640B PROGRAM BUTTON LEFT PRINTED EO4,100,100,1,,20,PC,P04,0,PC,,0,PC,,No,0,
701,9000633880,HALB,Display window Integra 640A. US 300,53,***,SP2,,1.395,PC,C42,0,PC,,0,PC,,No,3,G
701,9000633910,HALB,LIGHT GUIDE 640B.US EV-MIDDLE,53,***,SP2,,540,PC,C42,0,PC,,0,PC,,No,0,
701,9000633923,HALB,fascia overlay 640A.US Integra white,42,***,333,1,1.2,PC,P04,0,PC,,0,PC,,No,74,
701,9000633961,HALB,FASCIA OVERLAY 640A.US INTEGRA 100 BLACK,42,***,111,,1.152,PC,P04,0,PC,,0,PC,,No,91,
703,9000641084,HALB,Trim,,,,,,,,,,,,,,,,
701,9000644492,HALB,FACIA PANEL 630 US IU24UBO BLACK,50,***,1,,260,PC,P04,0,PC,,0,PC,,No,0,
703,9000673443,HALB,Liner,,,,,,,,,,,,,,,,
703,9000673444,HALB,Liner,,,,,,,,,,,,,,,,
703,9000673446,HALB,Liner,,,,,,,,,,,,,,,,
701,9000675240,HALB,OD Evolution 640A.US/WHT,100,100,1,,24,PC,P04,0,PC,,0,PC,,No,0,
701,9000672984,ROH,CONTROL  BDM638 UC__X62 BB_401,50,***,1,,600,PC,P04,0,PC,,0,PC,,No,123,
701,9000622115,ROH,OPERATING MODULE_640B_UC_EO411  Sanit.,50,***,3,,1.152,PC,P14,0,PC,,0,PC,,No,97,
701,9000622118,ROH,OPERATING MODULE_640B_UC_ER611  Sanit.,53,***,SP2,,76,PC,C42,48,PC,C43,48,PC,C43,No,105,
701,9000622688,HALB,GV640B PROGRAM BUTTON LEFT PRINTED EO5,100,100,1,,20,PC,P04,0,PC,,0,PC,,No,0,
701,9000622691,HALB,GV630 FINISHED FACIA PANEL X-CTRL SS,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9000622117,ROH,OPERATING MODULE_640B_UC_ER611  Sanit.,50,***,3,,1.152,PC,P14,0,PC,,0,PC,,No,106,
701,9000622149,ROH,OPERATING MODULE_640B_UC_EV411  Sanit.,50,***,3,,640,PC,P04,0,PC,,0,PC,,No,110,G
701,9000634712,HALB,fascia overlay 640A.US Integra white,50,SMK,222,,960,PC,P04,0,PC,C42,80,PC,,No,97,
701,9000634615,HALB,FACIA Carrier ROH 640A.USA IUBO black,F01,***,1,,1.04,PC,P04,0,PC,,0,PC,,No,264,
701,9000634665,HALB,MAIN SWITCH PUSH BUTTON 640 BO-Ex-S WT,42,***,333,1,10.08,PC,P04,0,PC,,0,PC,,No,1,G
701,9000644434,ROH,FINE FILTER RED GV640B US 32% FILTER,50,***,1,,2,PC,P04,0,PC,,0,PC,,No,0,
701,9000622151,ROH,OPERATING MODULE_640B_UC_EV611  Sanit.,50,***,3,,640,PC,P04,0,PC,,0,PC,,No,109,
701,9000622686,HALB,GV640B PROGRAM BUTTON RIGHT PRINTED EO4,100,100,1,,20,PC,P04,0,PC,,0,PC,,No,0,
701,9000622690,HALB,GV630 FINISHED FACIA PANEL X-CTRL BL,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9000626276,ROH,WHITE INTEGRA OUTER DOOR w/DISPLAY,50,***,1,,28,PC,P04,0,PC,,0,PC,,No,0,
703,9000628585,HALB,Manifold,,,,,,,,,,,,,,,,WUn
701,9000634683,HALB,Start PUSH BUTTON 640 BO-Ex-S WT,53,***,SP2,,5.04,PC,P14,0,PC,,0,PC,,No,3,
701,9000644515,HALB,FACIA PANEL 630 G14SBO - VZF39171,50,***,1,,169,PC,P04,0,PC,,0,PC,,No,0,
703,9000646704,HALB,Assy.,,,,,,,,,,,,,,,,
701,9000622702,HALB,GV640 FINISHED FACIA EO 5 PROGRAM WT,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9000623055,HALB,GV640B PROGRAM BUTTON RIGHT PRINTED EO4,100,100,1,,20,PC,P04,0,PC,,0,PC,,No,0,
703,9000628583,HALB,Manifold,,,,,,,,,,,,,,,,
701,9000622692,HALB,GV630 FINISHED FACIA PANEL X-CTRL WT,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9000634641,HALB,Display window Integra 640A. US 500,,,,,0,PC,,0,PC,,0,PC,,No,14,
701,9000634664,HALB,Integra 300 Main Switch Button White 640,42,***,333,,10.08,PC,P04,0,PC,,0,PC,,No,2,
701,9000634682,HALB,Integra 300 Start Button white 640a,42,SMK,333,1,1.68,PC,P04,120,PC,C64,120,PC,C64,No,3,
701,9000634667,HALB,Integra 300 Main Switch Button stainless,50,SMK,222,,10.08,PC,P04,252,PC,P04,252,PC,P04,No,2,
701,9000634685,HALB,Integra 300 Start Button silver 640a,53,***,SP1,,210,PC,C42,0,PC,,0,PC,,No,3,
703,9000646715,HALB,Assy.,,,,,,,,,,,,,,,,
701,9000647477,ROH,Screw,,,,,,,,,,,,,,,,
701,9000603665,ROH,LOWER SPRAY ARM  ASSY GREY / KE GV640B,50,***,1,,0,PC,,0,PC,,0,PC,,No,0,
701,9000622694,HALB,GV640 FINISHED FACIA ER 6 PROGRAM WT,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9000624415,ROH,HEATING ELEMENT IRCA 1200W/120V  V1,***,50,1,,1.6,PC,P04,0,PC,,0,PC,,No,113,
703,9000624624,HALB,Base,,,,,,,,,,,,,,,,
703,9000628582,HALB,Manifold,,,,,,,,,,,,,,,,
701,9000624185,HALB,GV640 FINISHED FACIA ER 6 PROGRAM BL,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
703,9000624623,HALB,Base,,,,,,,,,,,,,,,,
701,9000626182,ROH,CONTROL STM630UC__J24 TF_301 HF3FA,,,,,,,,,,,,,,,,
701,9000634720,HALB,LIGHT GUIDE 640B.US EV-Integra 100,53,***,SP1,,3.6,PC,C42,0,PC,,0,PC,,No,0,
701,9000634613,HALB,FACIA CARRIER ROH 640A/B.USA IUBO BL,F01,***,1,,1.56,PC,P04,0,PC,,0,PC,,No,265,
701,9000634711,HALB,fascia overlay 640A.US Integra black,50,SMK,111,,960,PC,P04,0,PC,,0,PC,,No,93,
701,9000646794,ROH,Bitumen 640 base cover PM 3,,,,,,,,,,,,,,,,
701,9000605158,ROH,FLEECE 640B TUB BOTTOM LEFT SIDE,,***,,,0,PC,,0,PC,,0,PC,,No,0,
701,9000636754,ROH,GV640B INTEGRA OPERATING MODULE EV511,50,***,1,,640,PC,P04,0,PC,,0,PC,,No,0,
701,9000636778,HALB,EVO 500/800 Light Guide 640A US 6X,53,***,SP1,,2,PC,C42,0,PC,C42,1.5,PC,,No,0,
701,9000636797,HALB,Handle Tray 640A.USA Evolution black,42,SMK,333,1,960,PC,P04,120,PC,C64,120,PC,C64,No,45,
701,9000634815,HALB,PUSH BUTTON Array 640A.US BO-Ex-S WT,53,***,SP2,,1.296,PC,C42,0,PC,,0,PC,,No,12,
703,9000649274,ROH,F-Support Grid Left - [Rack Stop],42,***,440,1,3.36,PC,P04,40,PC,P04,960,PC,P04,No,327,
703,9000652415,HALB,BRKT,,,,,,,,,,,,,,,,
703,9000608998,HALB,Trim,,,,,,,,,,,,,,,,
703,9000609041,HALB,Trim,,,,,,,,,,,,,,,,
703,9000609044,HALB,Trim,,,,,,,,,,,,,,,,
703,9000629306,ROH,16 ga. .060 201 #4 Pol SS,40,***,444,1,282,PC,P01,282,PC,P01,282,PC,P01,No,0,
701,9000636796,HALB,FACIA Carrier ROH 640A.USA VI  black,63,***,111,,330,PC,P04,330,PC,P04,330,PC,P04,No,265,
701,9000634813,HALB,Integra 300 program button 6X silver,53,***,1,,2.832,PC,C42,0,PC,C42,432,PC,,No,13,
701,9000636510,HALB,Display window Evolution 300 640A. USA,50,***,SP2,,4.2,PC,P14,0,PC,,0,PC,,No,0,
701,9000636789,HALB,EVO 500/800 Light Guide 640A US 5X,53,***,SP1,,1.5,PC,C42,0,PC,,0,PC,,No,0,
703,9000652378,HALB,BRKT,,,,,,,,,,,,,,,,
701,9000606640,ROH,TERMINAL BLOCK ASSEMBLY,50,***,3,,10.8,PC,P14,0,PC,,0,PC,,No,0,
703,9000609050,HALB,Exhaust,,,,,,,,,,,,,,,,
703,9000630016,ROH,Assy.,,,,,,,,,,,,,,,,
703,9000630017,ROH,Assy.,,,,,,,,,,,,,,,,
703,9000630018,ROH,Assy.,,,,,,,,,,,,,,,,
703,9000631522,HALB,Trim,,,,,,,,,,,,,,,,
701,9000634816,HALB,Integra 300 program button 6X white,53,***,SP2,,864,PC,C42,0,PC,,0,PC,,No,13,
701,9000653560,HALB,fascia panel 640A.US EVO 500/800 black,50,***,111,,112,PC,P14,0,PC,,0,PC,,No,408,
703,9000653393,ROH,Manifold,,,,,,,,,,,,,,,,
703,9000653394,ROH,Manifold,,,,,,,,,,,,,,,,
703,9000609040,HALB,Trim,,,,,,,,,,,,,,,,
703,9000609049,HALB,Exhaust Baffle Top 27,,,,,,,,,,,,,,,,
701,9000607746,ROH,KENMORE INTEGRA EPE HANDLE GUARD,F01,***,1,,10,PC,P04,0,PC,,0,PC,,No,10,
703,9000609048,HALB,Exhaust,,,,,,,,,,,,,,,,
703,9000631527,HALB,Trim,,,,,,,,,,,,,,,,
703,9000631520,HALB,Trim,,,,,,,,,,,,,,,,
703,9000637524,ROH,SLIDE,,,,,,,,,,,,,,,,
701,9000638151,HALB,FACIA PANEL IU41SBO WHITE-CT/UC+SiPl46,100,100,1,,120,PC,P04,0,PC,,0,PC,,No,0,WUn
701,9000638058,HALB,FACIA PANEL JU41SBO WHITE-CT/UC+half l,100,***,1,,120,PC,P04,0,PC,,0,PC,,No,0,
701,9000638149,HALB,FACIA PANEL JU41SBO BLACK-CT/UC+half l,100,100,1,,120,PC,P04,0,PC,,0,PC,,No,0,
703,9000653395,ROH,Manifold,,,,,,,,,,,,,,,,
703,9000653396,ROH,Manifold,,,,,,,,,,,,,,,,
701,9000653559,HALB,FACIA PANEL 640A.US EVO 500/800 white,50,***,1,1,112,PC,P14,0,PC,,0,PC,,No,0,
703,9000609039,HALB,Trim,,,,,,,,,,,,,,,,
703,9000609046,HALB,Trim,,,,,,,,,,,,,,,,
703,9000609520,ROH,Switch Harness,,,,,,,,,,,,,,,,
703,9000631524,HALB,Liner,,,,,,,,,,,,,,,,G
701,9000638150,HALB,FACIA PANEL JU41SBO 39171-CT/UC+half l,100,100,1,,120,PC,P04,0,PC,,0,PC,,No,0,
701,9000638153,HALB,FACIA PANEL IU41SBO 39171-CT/UC+SiPl46,100,100,1,,120,PC,P04,0,PC,,0,PC,,No,0,
701,9000638155,HALB,FACIA PANEL IU41SBO BLACK-CT/UC+SiPl48,100,100,1,,120,PC,P04,0,PC,,0,PC,,No,0,
701,9000638188,ROH,FACIA PANEL 640B integra US 6 program bl,50,***,1,,180,PC,P04,0,PC,,0,PC,,No,0,
701,9000638189,ROH,FACIA PANEL 640B integra US 4 program wh,42,***,333,1,180,PC,P04,0,PC,,0,PC,,No,0,
701,9000638433,HALB,cuterly drawer 640 comp.SE inlay,F01,***,1,,3.024,PC,P04,0,PC,,0,PC,,No,0,
701,9000659761,ROH,640A.US hinge lever/left,50,***,1,,1.44,PC,P04,0,PC,,0,PC,,No,0,
701,9000659763,ROH,640A.US hinge lever/right,50,***,1,,1.44,PC,P04,0,PC,,0,PC,,No,0,
701,9000812680,ROH,INTEGRA V UC HANDLE END CAP BLACK,53,***,SP1,,896,PC,C42,448,PC,C42,448,PC,C42,No,0,
701,9000812657,ROH,INTEGRA V UC HANDLE BLACK,42,***,333,,624,PC,P04,26,PC,C64,26,PC,C64,No,0,
701,9000812672,ROH,Bitumen 640A_UC 86,,,,,,,,,,,,,,,,
703,9000787330,HALB,Door,,,,,,,,,,,,,,,,
703,9000785943,ROH,Harness,,,,,,,,,,,,,,,,
703,9000787309,ROH,Harness,,,,,,,,,,,,,,,,
703,9000787314,ROH,Harness,,,,,,,,,,,,,,,,
703,9000785942,ROH,Harness,,,,,,,,,,,,,,,,
703,9000797271,HALB,PLENUM,,,,,,,,,,,,,,,,
703,9000796636,ROH,Insulation,,,,,,,,,,,,,,,,
703,9000796973,ROH,Wire,,,,,,,,,,,,,,,,
703,9000796976,ROH,Light,,,,,,,,,,,,,,,,
703,9000796632,ROH,Insulation,,,,,,,,,,,,,,,,
701,9000805832,ROH,Top Deco Strip black V5,50,***,222,,2.21,PC,P04,0,PC,C64,130,PC,,No,34,
701,9000805207,ROH,Duo Cutlery Basket Assembly,,,,,,,,,,,,,,,,
701,9000812818,ROH,WIRE HARNESS 640A.UC FNbG TV/Mx Softener,50,***,1,,320,PC,P04,0,PC,,0,PC,,No,325,
703,9000787317,ROH,Harness,,,,,,,,,,,,,,,,
703,9000785944,ROH,Harness,,,,,,,,,,,,,,,,
703,9000786948,ROH,Harness,,,,,,,,,,,,,,,,
703,9000796634,ROH,Insulation,,,,,,,,,,,,,,,,
703,9000796971,ROH,Wire,,,,,,,,,,,,,,,,
703,9000796974,ROH,Wire,,,,,,,,,,,,,,,,
701,9000806286,ROH,Strap - Hose Guide,50,***,222,,21.6,PC,P14,1.8,PC,R43,1.8,PC,R43,No,0,
701,9000812681,ROH,INTEGRA V UC HANDLE END CAP WHITE,53,***,SP1,,896,PC,C42,448,PC,C42,448,PC,C42,No,0,
701,9000812816,ROH,WIRE HARNESS 640A.UC FNbG 500/800 Softe.,50,***,1,,320,PC,P04,0,PC,,0,PC,,No,296,
701,9000812656,ROH,INTEGRA V UC HANDLE STAINLESS,68,***,B01,4,720,PC,P04,30,PC,P01,720,PC,C64,No,235,
703,9000787331,HALB,Door,,,,,,,,,,,,,,,,
703,9000787318,ROH,Harness,,,,,,,,,,,,,,,,
703,9000796635,ROH,Insulation,,,,,,,,,,,,,,,,G
703,9000796638,ROH,Insulation,,,,,,,,,,,,,,,,
703,9000796972,ROH,Wire,,,,,,,,,,,,,,,,
703,9000803998,ROH,Label,,,,,,,,,,,,,,,,
703,9000813505,ROH,SCREWDRIVER,,,,,,,,,,,,,,,,
701,9000816161,ROH,GV640B OPERATING MODULE MV432 Rinse/Hold,50,***,111,,640,PC,P04,0,PC,,0,PC,,No,130,
703,9000789688,ROH,Box,,,,,,,,,,,,,,,,
703,9000790614,HALB,COVER,,,,,,,,,,,,,,,,
703,9000798173,ROH,DOOR,,,,,,,,,,,,,,,,
703,9000798349,ROH,ASSY,,,,,,,,,,,,,,,,
703,9000798352,ROH,ASSY,,,,,,,,,,,,,,,,
701,9000816605,ROH,GV640A.US CORNER PADS FRONT XL,,,,,0,PC,,0,PC,,0,PC,,No,453,
701,9000817361,ROH,TH 500/800 USE AND CARE KIT,50,***,1,,500,PC,P04,0,PC,,0,PC,,No,0,
703,9000788168,ROH,Knob,,,,,,,,,,,,,,,,
703,9000800594,ROH,Harness,,,,,,,,,,,,,,,,WUn
703,9000800591,ROH,Harness,,,,,,,,,,,,,,,,
703,9000806797,ROH,HANDLE,,,,,,,,,,,,,,,,
701,9000807068,ROH,CONTROL STM630 UC_B55 TF_102 12A,50,***,,,700,PC,P14,0,PC,,0,PC,,No,0,
703,9000807202,ROH,GLASS PANEL,,,,,,,,,,,,,,,,
701,9000806756,ROH,BASE FRONT FLEECE INSTALLATION KIT,50,***,1,,200,PC,P04,0,PC,,0,PC,,No,0,G
703,9000813642,ROH,STRETCH FILM,,,,,,,,,,,,,,,,
701,9000814288,ROH,Sheet 1.0350 0,,,,,,,,,,,,,,,,
703,9000813661,ROH,LATCH,,,,,,,,,,,,,,,,
703,9000790560,ROH,Clamp,,,,,,,,,,,,,,,,
703,9000788179,ROH,Bezel,,,,,,,,,,,,,,,,
701,9000790325,ROH,DISPENSER 640 UC 120V  V2  KENMORE,50,***,1,,756,PC,P04,0,PC,,0,PC,,No,0,
703,9000800592,ROH,Harness,,,,,,,,,,,,,,,,
703,9000798171,ROH,Catch,,,,,,,,,,,,,,,,
703,9000800593,ROH,Harness,,,,,,,,,,,,,,,,
703,9000798169,ROH,DOOR,,,,,,,,,,,,,,,,
703,9000806796,ROH,HANDLE,,,,,,,,,,,,,,,,
703,9000806830,ROH,SIDE HINGE ASSY,50,***,441,,500,PC,P04,500,PC,P04,500,PC,P04,No,0,
703,9000813565,ROH,Seal,,,,,,,,,,,,,,,,
703,9000788181,ROH,Knob,,,,,,,,,,,,,,,,
703,9000790654,ROH,Harness,,,,,,,,,,,,,,,,
703,9001315754,ROH,CAP,,,,,,,,,,,,,,,,
703,9000800595,ROH,Harness,,,,,,,,,,,,,,,,
703,9000798185,ROH,DOOR,,,,,,,,,,,,,,,,G
703,9000807203,ROH,GLASS PANEL,,,,,,,,,,,,,,,,
701,9000817364,ROH,GV640B USE & CARE KIT - INTEGRA 2,50,***,1,,500,PC,P04,0,PC,,0,PC,,No,0,
703,9000790616,HALB,COVER,,,,,,,,,,,,,,,,
703,9000790655,ROH,Harness,,,,,,,,,,,,,,,,G
701,9001240443,ROH,GV640A1 Use & Care Kit (800) EVO,50,***,1,,1.5,PC,P14,0,PC,,0,PC,,No,0,
701,9000801208,ROH,7 - SEGMENT DISPLAY WINDOW,53,***,SP2,,1.665,PC,C42,0,PC,,0,PC,,No,4,
701,9000801746,ROH,SMALL ITEM CLIP DARK GREY VZF27542,51,***,1,,18,PC,P04,0,PC,C42,1.5,PC,,No,0,
701,9000814284,ROH,Sheet 1.0350 0,,,,,,,,,,,,,,,,G
701,9000816163,ROH,GV640B OPERATING MODULE MV442,50,***,111,,640,PC,P04,0,PC,,0,PC,,No,130,
703,9000813659,ROH,LATCH I/O HARNESS-CVT 1 (200°),50,***,440,,3.1,PC,P04,100,PC,P04,100,PC,P04,No,0,
703,9000813660,ROH,LATCH,,,,,,,,,,,,,,,,
701,9000801745,ROH,SMALL ITEM CLIP MIDDLE GREY RAL5500,51,***,1,,18,PC,P04,0,PC,C42,1.5,PC,,No,0,
701,9000814287,ROH,Sheet 1.0350 0,,,,,,,,,,,,,,,,
701,9000790702,ROH,GV640A.US BOTTOM PAD XL,,,,,0,PC,,0,PC,,0,PC,,No,547,
703,9000794716,ROH,Screw,,,,,,,,,,,,,,,,
701,9000809625,ROH,bitumen 640A_UC back panel 10kg/m²,F01,***,1,5,160,PC,P01,160,PC,P01,160,PC,P01,No,3,
703,9000817738,ROH,Door,,,,,,,,,,,,,,,,
701,9000817966,HALB,Water inlet without Flowmeter 640,,,,,,,,,,,,,,,,
703,9000792209,ROH,Switch,,,,,,,,,,,,,,,,
703,9000792210,ROH,Switch,,,,,,,,,,,,,,,,
703,9000810370,ROH,Smoke,,,,,,,,,,,,,,,,
701,9000816162,ROH,GV640B OPERATING MODULE MV432 1HourUS,42,***,333,1,640,PC,P04,0,PC,,0,PC,,No,131,
703,9000794254,ROH,Gasket,,,,,,,,,,,,,,,,
703,9000793820,ROH,Box,,,,,,,,,,,,,,,,
703,9000802656,ROH,GLASS,,,,,,,,,,,,,,,,
703,9000802657,ROH,GLASS,,,,,,,,,,,,,,,,
703,9000803231,ROH,Cooling Fan,,,,,,,,,,,,,,,,G
703,9000802627,ROH,Hinge,,,,,,,,,,,,,,,,
701,9000811881,ROH,Toe panel 640A.UC Standard VZF39171,F01,***,1,,1.55,PC,P14,0,PC,,0,PC,,No,0,
701,9000810041,ROH,Water Softener floater 640,,,,,,,,,,,,,,,,
701,9000781163,HALB,Insert Piece 640,,,,,,,,,,,,,,,,
701,9000794133,ROH,MAIN SWITCH 640,,,,,,,,,,,,,,,,G
703,9000794225,ROH,CT Glass,,,,,,,,,,,,,,,,
703,9000792208,ROH,Switch,,,,,,,,,,,,,,,,
703,9000802658,ROH,GLASS,,,,,,,,,,,,,,,,
703,9000803233,ROH,DOOR,,,,,,,,,,,,,,,,
703,9000802052,ROH,Wire,,,,,,,,,,,,,,,,WUn
703,9000802053,ROH,Wire,,,,,,,,,,,,,,,,
701,9000781178,HALB,Insert Piece 640,,,,,,,,,,,,,,,,
701,9000783040,ROH,Fleece 640A_UC base front PM,F01,***,1,,960,PC,P04,0,PC,,0,PC,,No,73,
703,9000796631,ROH,Insulation,,,,,,,,,,,,,,,,
703,9000793310,ROH,Element,,,,,,,,,,,,,,,,
703,9000802051,ROH,Wire,,,,,,,,,,,,,,,,
703,9000802054,ROH,Terminal Block,,,,,,,,,,,,,,,,
703,9000802058,HALB,TRIM,,,,,,,,,,,,,,,,
703,9000802050,ROH,Wire,,,,,,,,,,,,,,,,
701,9000811814,ROH,Rubber apron GV640A.US FI,,,,,,,,,,,,,,,,
701,9000812209,ROH,Operating Modul 640AUC 300INT MV  bl/bl,50,***,3,,640,PC,P04,0,PC,,0,PC,,No,130,
701,9000811567,ROH,THERMADOR MASTERPIECE HANDLE / DW,50,***,220,,288,PC,P04,0,PC,,0,PC,,No,429,
701,9000811852,ROH,Toe panel 640A.UC Apron VZF39171,F01,***,1,,1.55,PC,P04,0,PC,,0,PC,,No,0,
703,9000785172,ROH,"26""x15""x5"" Service",,,,,,,,,,,,,,,,
703,9000785941,ROH,Harness,,,,,,,,,,,,,,,,
703,9000783870,HALB,W/A,,,,,,,,,,,,,,,,G
703,9000796633,ROH,Insul,,,,,,,,,,,,,,,,
703,9000796637,ROH,Insulation,,,,,,,,,,,,,,,,
703,9000796970,ROH,Wire,,,,,,,,,,,,,,,,
703,9000802057,HALB,TRIM,,,,,,,,,,,,,,,,
